LIBRIUM	RATING	 REASON	SIDE EFFECTS FOR LIBRIUM	COMMENTS	SEX	AGE	DURATION/DOSAGE	DATE ADDED 
				F M	 	 	    
4	Anxiety, Tremors, Hypothalmic Disor	No real side effects. Helps GREATLY with tremors, anxiety and sleeping. I developed a central nervous system disorder after being diagnosed with Addison's Disease (failing adrenal glands)and a hypothalmic dysfunction. I was taking 2-3 Librax a day for 3 years then tapered off for about 3 months and quit. I'm considering going back on it because the original symptoms have returned with a vengence. I've been completely off it for 2 months. However, in the meantime I'm having a good combo doctor (M.D. and homeopath) run some more tests to try and determine root causes of symptoms, as well as balance all my hormones (female, thyroid and adrenal)and check for deficiencies in vitamins and minerals.		F	53	3  years	11/30/2007
5	Irritability	Some occassional dizziness/slurred speech, minor though.	Always seems to be at the same level.	M	35	7  years	5/25/2007
5	Anxiety	None but low dose of 10mg 3x per day.	Big difference from Ativan or Xanax.  Not as strong but seems to always be at the same level.  I really like this drug because I have never had to increase the dosage and it's cheap.	M		12  years	4/30/2007
5	Augment Anticonvulsant	I take this with depakote er and it works great.  It allows me to take less depakote and it does not slow me down like valium or knock me out like xanax.  Of all the benzo's I have tried this is the best.	10mg 3x a day does the trick	M	34	7  years	3/26/2007
1	anxiety, spasms from CNS damage	reduces anxiety, increase spasm, arthritis-like pain, muscle weakenss	it initially calmed me down 30-40 mins after first dose on first day (10 mg). after day 2 i experienced intense weakness and joint pain, much worse than what i originally had. i stopped and immediately improved physical symptoms by day 3 of being off it. had withdrawl symptoms with increased anxiety while going off of it. horrible for me!	F	29	3  days	2/20/2007
4						 	10/6/2005
5	drink thenanxiety  aannd sleeping	no  side effects	it helps calm me  down from morning  till night	F	35	4  years	6/16/2005Email
2	anxiety	none.	The first dose isn't as affective as the second dose so if your looking for fast relief of panic it dosn't really help, BUT ! unlike Xanax you won't get the feeling it gonna ware off.	M	23	3  weeks	11/11/2004Email
2	anxiety	none.	The first dose isn't as affective as the second dose so if your looking for fast relief of panic it dosn't really help, BUT ! unlike Xanax you won't get the feeling its gonna ware off.	M	23	3  weeks	11/11/2004Email
4						 	10/24/2004
5	TO CALM ME DOWN/REDUCE ANXIETY	NONE APART FROM BEING A BIT DROWSY.		F	44	6  months	10/13/2004
3	alcoholism and aggressiveness	slight calmness	hope they work	M	49	2  days	9/9/2004Email
5	Chronic anxiety	Minimal. Although benzos are supposed to be scary for stoppage, you can taper this med down over weeks easily. Only side efect is return of anxiety. Developed in !960 and in my opinion, the safest and best benzo.	Take it. Nothing to worry about. Taken it on and off for years.	M	32	 	6/28/2004
5	anxiety	none		M	37	1  months	11/6/2003
5	trembling		after taking 3 doses I had thr best nights sleep in several weeks	M	71	6  months	8/24/2003
